seed	n_docs	lang	bytes_gmean	bytes_gstd	bytes_total	chars_gmean	chars_gstd	chars_total	tresholded_vocab	vocab_size	words_gmean	words_gstd	words_total
1708177806	10000	pms	410.726917549854	2.02420994851112	6329679	386.790058215236	2.04768812007443	6002313	4426	77977	79.3015417730427	2.08394614889758	1249274
1708177807	5000	pt	3922.62200516683	4.85036309139917	57583080	3801.95927878554	4.85607136326806	55863080	17650	277376	728.783441373151	4.85086152012551	10586801
1708177810	10000	pms	409.734114017468	2.02419824486696	6376643	385.866962138891	2.04751950311189	6047146	4750	78817	79.1222488764434	2.08371714103902	1259326
1708177811	5000	uk	4723.05236570008	3.77884256917579	55455462	2626.78705298751	3.78243661331883	30895706	25937	337243	455.222867416202	3.78385687320685	5426119
1708177815	10000	pms	410.896791647607	2.0248512197091	6378897	386.981159596352	2.04810545243954	6049369	4475	78724	79.3598261957714	2.08422149528522	1259913
1708177820	10000	pms	411.232277455452	2.02529530813303	6379900	387.279039309971	2.04888555326854	6050424	4485	78620	79.4005134859648	2.08528484050681	1260049
1708177834	5000	ar	7058.83039517352	4.57819078739441	94147499	3951.57912725698	4.56990418437139	52473173	39451	532588	755.598169243848	4.56669510575264	9976827
1708177851	5000	pt	3916.3213921097	4.87390645556023	57969355	3796.00259521261	4.87963231817987	56241644	17698	277656	727.559090326513	4.87639800989901	10657493
1708177875	50000	pms	347.389256028718	1.6900030504582	22228310	328.445227250143	1.70171470968988	21097079	6455	170842	71.155047598659	1.69517795058057	4535234
1708177876	100000	fa	1561.65560666403	3.75925830044782	433081669	866.46111617836	3.77260084305251	240758253	33152	867240	173.991512693541	3.84346406836994	49922325
1708177877	5000	ar	7050.01513551306	4.51783965477611	93069644	3946.37640729667	4.50979814031158	51855604	39151	525673	754.716610128532	4.50810413133628	9862855
1708177883	10000	uk	4761.67451049855	3.82779687852008	112304401	2652.12814310846	3.83086277533582	62622200	39690	545567	462.889704132511	3.83677832885844	11033125
1708177893	50000	pms	347.352441579504	1.6897851871042	22224828	328.40779881353	1.70150318758926	21093750	6451	170837	71.1511705199075	1.69499059849931	4534811
1708177894	5000	pt	3870.20750466342	4.84575894725329	57287975	3751.14431076548	4.85206696605093	55580622	17554	275444	718.973677482748	4.84472170064904	10526305
1708177911	50000	pms	347.379360364942	1.68980460677921	22224111	328.43263446215	1.70150678874225	21092667	6452	170803	71.151187553045	1.69504777758964	4534449
1708177914	100000	pl	1534.33810633346	3.91706311307665	416702259	1454.51008273331	3.91713653114626	395134685	90787	1512650	245.882429844097	3.88830213230487	66619832
1708177921	5000	ar	7078.70396160463	4.54351425337354	93641777	3963.35706117193	4.5355707419436	52200083	39293	530305	757.91920304844	4.5331843524044	9928767
1708177921	100000	nl	1867.76382607288	3.57417838186737	411316475	1860.99619402489	3.57636293229669	410045737	59553	1459213	335.787045246499	3.59445536203768	74540116
1708177929	50000	pms	347.348796537006	1.68985041807962	22219523	328.406005020746	1.70157698111154	21088867	6451	170737	71.1460946673837	1.69512699762418	4533592
1708177931	10000	uk	4778.54728240742	3.82029692873133	112364587	2661.53579357442	3.82374423944391	62657463	39733	546192	464.638492776971	3.83118522770125	11039065
1708177939	5000	pt	3961.36335703276	4.86293029257803	58248266	3839.95043471172	4.86829408955765	56511953	17791	278406	735.803082730966	4.86311097465056	10702065
1708177947	50000	pms	347.346193640941	1.68993377567122	22228537	328.40120512063	1.70166099996689	21097347	6451	171001	71.1457663684863	1.69521254387969	4535752
1708177977	10000	uk	4754.3065283942	3.83618192971942	112523783	2648.13672679383	3.83931039956066	62736636	39719	547085	462.070405322648	3.84518478168212	11036993
1708177998	100000	it	984.800333005464	5.65392585102926	447005426	973.666451245784	5.67274493490007	443705274	56551	1218251	162.791967940096	6.02703407524863	79288092
1708178012	10000	ar	4207.33651961212	5.10744016647386	137711417	2353.85125722172	5.10385491182224	76772436	46711	664069	447.732205880391	5.12246789553768	14594065
1708178021	10000	uk	4775.96221375618	3.83349792265836	112699759	2660.10932776767	3.83740373775749	62857237	39842	548070	464.38810515276	3.84420078202375	11075823
1708178031	10000	pt	3238.26599825742	4.62702075182079	94797792	3139.68140161353	4.63327206058396	92000939	21803	371442	607.435146323356	4.62731140002251	17548953
1708178063	1000	ba	3099.67637907199	4.13454579348275	7549757	1742.2733180413	4.10113944863697	4206480	8238	90896	313.538445497079	4.00689382571731	737924
1708178066	1000	ba	3213.2527799184	3.84468877541376	7315002	1805.94548452752	3.81036884349141	4071233	8075	88136	322.874717332226	3.728112490796	709885
1708178067	10000	uk	4757.54944372053	3.82613734116709	112313300	2650.0595274031	3.82952039049041	62638203	39726	547147	462.520840940208	3.83541146126275	11031105
1708178069	1000	ba	2962.32472769771	3.96322348832321	6988590	1667.13479009238	3.92831310148493	3893728	7792	83405	299.611859748555	3.83836207722923	679467
1708178071	1000	ba	3238.99428049971	4.04132842779661	7809328	1821.14018257185	4.00240870809271	4349386	8492	91694	326.245633219666	3.90275921167784	759140
1708178073	1000	ba	3110.2201730058	3.94829016878886	7418916	1749.64266699502	3.91306721849823	4131222	8129	87258	314.0730088577	3.82788034499969	721103
1708178077	10000	ar	4195.29489040484	5.11813620204262	137345155	2347.12394026653	5.1143602523047	76567285	46533	664739	446.385824361181	5.13118329302263	14553486
1708178078	100000	zh	1988.45865017981	4.22087565890869	512385687	766.50026915545	4.18023801424932	196137547	42517	906843	455.362125319309	4.22625494496891	117495178
1708178081	100000	fa	1561.63683770069	3.76028886698059	433206181	866.454271492863	3.77362882425841	240827746	33158	867044	173.994089258824	3.84448373389982	49937641
1708178105	10000	pt	3250.79742806707	4.63657992518034	95205720	3151.94324470509	4.6425185571758	92396553	21857	372804	609.706185105315	4.6363771174977	17621477
1708178126	5000	ba	1947.26271528347	2.93428666870768	19941574	1110.22509641236	2.90941474035071	11210843	10432	145831	209.037086206544	2.84259314053144	2024414
1708178133	5000	ba	1951.64998044054	2.92602963856024	19893135	1112.76723306496	2.90165177832905	11185540	10397	145038	209.538528338536	2.83554958252344	2020461
1708178140	5000	ba	1928.44796856941	2.93160036800277	19739323	1099.41537546804	2.90682663994571	11096813	10345	145014	206.92806633447	2.84123515430147	2004084
1708178141	10000	ar	4212.65616487617	5.12173909865854	138173967	2357.03141035577	5.11852851439937	77036186	46758	666033	448.221838789598	5.13854082018142	14646453
1708178146	5000	ba	1951.71919904251	2.94016940178332	20027120	1112.56584080309	2.91526685379952	11258189	10510	146078	209.382943412576	2.84947024823179	2033765
1708178153	5000	ba	1944.11763558419	2.94205253390347	19981463	1108.42954111024	2.91700061783978	11232796	10504	146592	208.653248374939	2.8504194744209	2028368
1708178163	50000	uk	1760.29943779067	6.39156746078535	354080231	1005.42132693902	6.27694381829162	198115523	72916	1184231	176.724767109329	6.27831544085616	34913119
1708178177	10000	pt	3240.52172208036	4.62768929003526	94747853	3141.88617985241	4.63384545012897	91951528	21772	371370	607.701248289278	4.6279141902833	17535221
1708178179	100000	ru	5131.94209487402	3.92885586278736	1253501106	2887.74512119477	3.89416562309908	699072038	129316	2467621	509.334942958597	3.82918003873084	121538448
1708178206	10000	ar	4191.78369771541	5.10662281415418	137218658	2345.42328157691	5.10262579120666	76495813	46557	662535	446.105299472062	5.12027890713107	14540756
1708178209	10000	ba	1734.77215094145	2.30010226488702	28929886	980.98520982791	2.2883947658481	16254683	10197	171638	173.125750325847	2.28590578778282	2874940
1708178213	100000	pl	1534.47473497687	3.9175138134126	416746026	1454.64244189739	3.91757316485295	395176246	90790	1512806	245.903224698124	3.88875520096689	66626852
1708178218	10000	ba	1735.7187487053	2.30101050910444	28943999	981.521764673196	2.28926024432662	16262513	10206	171783	173.24799719286	2.28658172199871	2876509
1708178223	100000	nl	1868.75617540998	3.57391017549245	411524507	1861.98661699596	3.57609122691345	410253500	59552	1459892	335.967940187818	3.59405710930425	74577015
1708178228	10000	ba	1735.85122085448	2.30085692204902	28943049	981.576299103473	2.28909967712933	16261757	10215	171828	173.223352439116	2.28642797991094	2876028
1708178237	10000	ba	1735.75637688999	2.30088633431153	28942414	981.544358413063	2.28914363062862	16261668	10210	171726	173.24995482887	2.28648928264614	2876361
1708178246	10000	ba	1735.07230596475	2.30027827383085	28928745	981.146807709258	2.28850985204588	16253682	10211	171468	173.145427703675	2.28576616095268	2874466
1708178251	10000	pt	3220.78494273565	4.63830627482421	94590563	3122.75823767627	4.64433625175285	91796740	21744	371190	604.31517933826	4.63724519186332	17507621
1708178271	10000	ar	4213.54486255055	5.10193082372267	137365282	2357.50498664302	5.09848493692824	76585053	46555	666890	448.49608592991	5.11738438965509	14562504
1708178295	100000	fa	1561.2413491937	3.76039114064706	433188167	866.225949718755	3.77375175086356	240816950	33161	866934	173.944339614097	3.84461701097095	49935735
1708178304	50000	ba	2196.40958450136	2.53801938506799	191805407	1227.28405550153	2.53311389646252	107008420	37679	746328	204.21774911729	2.57005736864619	18300686
1708178324	50000	uk	1760.61402967183	6.39212829209196	353917130	1005.63372545072	6.27759536749511	198031217	72922	1184353	176.772073264915	6.27923415680173	34900714
1708178325	10000	pt	3247.32082434925	4.62655992174636	94820220	3148.50352119634	4.6327418575178	92021688	21804	371540	609.274420802892	4.62523654226616	17554153
1708178361	100000	it	985.399862263308	5.65521751094697	447073473	974.25864943938	5.67405571460993	443773173	56537	1217831	162.88752264758	6.02836105661489	79297274
1708178376	50000	ba	2195.53042139646	2.53364019311026	191236300	1226.81695479578	2.52872959751041	106690351	37465	744170	204.134256921233	2.56535291829143	18243693
1708178384	50000	ar	2521.65024310985	4.34409698771829	376436455	1415.3546618121	4.33727975467173	210298021	69085	1196425	266.904248430425	4.37677718197275	39959986
1708178404	100000	es	4044.59763310346	3.74551745499322	912073820	3963.32393846957	3.74637632227802	893866897	60721	1652285	748.266596920815	3.75568131750818	169029775
1708178442	50000	ba	2195.36738529429	2.53511794983446	191431003	1226.70261253286	2.53016340445575	106791001	37554	744785	204.118604083133	2.56696325073348	18260843
1708178446	50000	pt	1866.20183892243	4.86078961776477	310609050	1810.82271211869	4.86618744942081	301807112	37644	798622	353.452617155412	4.78397424110198	57636069
1708178476	50000	uk	1759.18599361992	6.39058424954248	353817588	1004.80580292995	6.27608062009477	197975334	72905	1183937	176.613480962828	6.27769324196281	34890235
1708178477	100000	de	4752.57756882919	3.79481271018963	1040143600	4671.38700106244	3.79389006724158	1022033035	119448	3168430	783.697327307326	3.79806638511092	170956289
1708178501	100000	fr	4364.69017125646	3.90028104322077	998586412	4227.09675130289	3.89730081721033	966429571	62256	1686774	791.313864621492	3.91244884606971	181137454
1708178507	50000	ba	2194.570437684	2.53515910224051	191234035	1226.27302732785	2.53027879418068	106693397	37528	744256	204.034703441794	2.56680085983064	18243691
1708178525	100000	pl	1534.33690187572	3.91758205413422	416724813	1454.50895779265	3.9176524710805	395156152	90792	1512786	245.882127758627	3.88890974894326	66624273
1708178530	100000	nl	1867.88681534277	3.57415597527068	411400465	1861.12218400161	3.57632518971308	410129263	59532	1460101	335.803638457264	3.59415773083759	74549733
1708178565	50000	ar	2522.80805253158	4.34323740257104	376296307	1415.9464249017	4.33655109341211	210218554	69080	1195336	267.014987057508	4.37604137103685	39947552
1708178566	50000	fa	2288.95903242452	3.93832008929813	303291023	1274.27144812909	3.94081223588903	168584945	28924	696940	257.682719034174	4.02355270013387	35097346
1708178572	50000	ba	2195.22267887246	2.5360575506667	191392456	1226.64803663649	2.5311440376453	106776978	37532	744576	204.113440132047	2.56783983760928	18258555
1708178597	100000	zh	1988.70237154901	4.22052079935491	512431744	766.632407820639	4.18005032381567	196167269	42521	907183	455.423514971932	4.22597491290532	117510751
1708178632	50000	uk	1759.70635430737	6.39373442826758	354055596	1005.08062964688	6.27925690233605	198107194	72973	1184330	176.660024996839	6.28084138815663	34912085
1708178703	50000	pt	1862.83033817885	4.85579276006783	309824255	1807.52486161976	4.86119162783431	301039439	37560	797921	352.83217345383	4.77891354239172	57493824
1708178713	100000	it	985.76256730211	5.65782623153074	447656784	974.614701065874	5.67667396141309	444351462	56595	1218011	162.945259925701	6.03126281482011	79402835
1708178713	100000	ja	5314.94404764276	3.58402283018733	1141513322	2003.47263359258	3.541675721042	425975521	38844	1110317	1092.72646013097	3.62422008414249	236295753
1708178719	50000	fa	2290.44266044795	3.93955824940681	303429865	1275.08181237655	3.9422679163652	168665293	28942	697863	257.828557336084	4.02534959337569	35114474
1708178739	50000	ar	2524.80319608679	4.34394838815931	376572974	1417.08071442121	4.3371151493893	210366765	69159	1196558	267.229150265289	4.3764240156566	39971563
1708178742	1000	lb	1002.96709595196	4.47991698035894	2620705	986.45279983964	4.46234233785748	2567139	3293	45148	205.276242225314	4.26958938561509	476324
1708178744	1000	lb	1043.76135598468	4.48299236744637	2740038	1026.63462895184	4.46434764789181	2684072	3382	46665	212.063674296876	4.2490657472281	498398
1708178746	1000	lb	1002.35588164218	4.37588518047924	2547387	986.254904957702	4.35811989963367	2496105	2816	41829	207.338069859244	4.13905419010125	466899
1708178747	1000	lb	1053.96223888438	4.35150736127788	2605919	1036.69847841153	4.3340111134878	2552994	3157	44095	217.772245318749	4.0899648103962	480761
1708178748	1000	lb	1017.20987395784	4.31804231179315	2551180	1000.67088374349	4.30080208531079	2499586	3106	43623	209.169451454996	4.08591865437286	470924
1708178785	50000	uk	1763.36472842252	6.3938621351771	354582663	1007.2196950323	6.27908486599695	198401118	73032	1185869	177.047210742896	6.28041543601824	34963762
1708178800	5000	lb	581.937058125206	4.72241377011193	9229374	571.965189458055	4.70628443406273	9024476	8555	121307	104.467182182083	5.1502495832832	1689746
1708178802	100000	ru	5133.69176763402	3.93003259535747	1254197962	2888.71935432506	3.89531439554264	699454777	129376	2468706	509.491821672076	3.83015001283575	121595891
1708178805	5000	lb	582.058184964749	4.73700315213217	9231130	572.170736186933	4.72117143045516	9027915	8575	121914	104.612996804316	5.16770553192532	1692287
1708178811	5000	lb	574.16614959631	4.71642127646379	9052632	564.298164059402	4.69992165174914	8850494	8395	119582	103.102991518051	5.14740346761482	1658711
1708178816	5000	lb	579.742737139955	4.73796450517112	9207015	569.805931986667	4.72158480937885	9001776	8516	121608	104.139209032638	5.16742911619961	1685719
1708178821	5000	lb	582.924523654355	4.7338172039905	9242756	572.882313103596	4.71732513209059	9036433	8588	122102	104.545488909947	5.16095702818365	1692583
1708178838	100000	nl	1868.2262227112	3.57315707398926	411328351	1861.46612679089	3.57533298406287	410058853	59529	1456719	335.873394613983	3.59329772471751	74539960
1708178838	100000	pl	1534.49152161104	3.91716030530114	416718231	1454.6566552313	3.91723211071836	395150083	90778	1512722	245.908072756999	3.88850097971847	66623527
1708178872	50000	fa	2289.95911857543	3.93662689524424	303240758	1274.8481980647	3.93918575948594	168563084	28925	698135	257.786804294403	4.02182512887817	35094047
1708178874	10000	lb	670.859750026231	3.90544009790034	16858013	658.085668012793	3.89509961787352	16484846	13147	198958	120.774771997272	4.13393464849465	3080611
